Call_date,Ticker,volume,Delivery %
2026-04-16 18:30:00,SBIN,16823879,63.56
2026-04-15 18:30:00,SBIN,20313165,42.91
2026-04-14 18:30:00,SBIN,16195810,47.59
2026-04-12 18:30:00,SBIN,17763348,39.46
2026-04-09 18:30:00,SBIN,17861336,51.25
2026-04-08 18:30:00,SBIN,24772948,43.7
2026-04-07 18:30:00,SBIN,28533742,51.46
2026-04-06 18:30:00,SBIN,15021291,35.62
2026-04-05 18:30:00,SBIN,23576634,47.29
2026-04-01 18:30:00,SBIN,20777629,41.02
2026-03-31 18:30:00,SBIN,17424479,45.44
2026-03-29 18:30:00,SBIN,21438137,43.71
2026-03-26 18:30:00,SBIN,20445349,62.14
2026-03-24 18:30:00,SBIN,16205333,46.51
2026-04-23 18:30:00,HCLTECH,10903519,45.55
2026-04-22 18:30:00,HCLTECH,8304759,48.07
2026-04-21 18:30:00,HCLTECH,33066256,45.25
2026-04-20 18:30:00,HCLTECH,3091487,56.74
2026-04-19 18:30:00,HCLTECH,2352656,52.75
2026-04-16 18:30:00,HCLTECH,3319268,55.82
2026-04-15 18:30:00,HCLTECH,5229848,56.63
2026-04-14 18:30:00,HCLTECH,3993858,57.48
2026-04-12 18:30:00,HCLTECH,2252652,51.89
2026-04-09 18:30:00,HCLTECH,3450066,57.64
2026-04-08 18:30:00,HCLTECH,3101205,55.58
2026-04-07 18:30:00,HCLTECH,4239052,54.44
2026-04-06 18:30:00,HCLTECH,3459049,45.64
2026-04-05 18:30:00,HCLTECH,2134581,41.83
2026-04-01 18:30:00,HCLTECH,6509389,47.1
2026-03-31 18:30:00,HCLTECH,2469237,56.39
2026-03-29 18:30:00,HCLTECH,5541018,61.22
2026-03-26 18:30:00,HCLTECH,8956139,67.8
2026-03-24 18:30:00,HCLTECH,4167275,54.05
2026-04-23 18:30:00,TCS,5107719,55.68
2026-04-22 18:30:00,TCS,2509050,46.7
2026-04-21 18:30:00,TCS,5232045,54.6
2026-04-20 18:30:00,TCS,2719959,46.54
2026-04-19 18:30:00,TCS,2288558,49.79
2026-04-16 18:30:00,TCS,2718206,61.79
2026-04-15 18:30:00,TCS,3905403,40.46
2026-04-14 18:30:00,TCS,5261384,52.08
2026-04-12 18:30:00,TCS,3739587,39.14
2026-04-09 18:30:00,TCS,10480239,41.8
2026-04-08 18:30:00,TCS,5628261,35.78
2026-04-07 18:30:00,TCS,4769337,45.42
2026-04-06 18:30:00,TCS,4516550,50.93
2026-04-05 18:30:00,TCS,2572417,45.05
2026-04-01 18:30:00,TCS,5378361,52.25
2026-03-31 18:30:00,TCS,4132661,47.79
2026-03-29 18:30:00,TCS,6804756,51.74
2026-03-26 18:30:00,TCS,4979411,48.8
2026-03-24 18:30:00,TCS,5843778,63.28
2026-04-23 18:30:00,BHARTIARTL,6306448,76.56
2026-04-22 18:30:00,BHARTIARTL,7489947,57.58
2026-04-21 18:30:00,BHARTIARTL,5687058,76.69
2026-04-20 18:30:00,BHARTIARTL,10485373,50.98
2026-04-19 18:30:00,BHARTIARTL,9243641,61.12
2026-04-16 18:30:00,BHARTIARTL,7344787,53.01
2026-04-15 18:30:00,BHARTIARTL,15871247,39.02
2026-04-14 18:30:00,BHARTIARTL,11049107,59.41
2026-04-12 18:30:00,BHARTIARTL,10371983,43.46
2026-04-09 18:30:00,BHARTIARTL,5857988,53.5
2026-04-08 18:30:00,BHARTIARTL,10113053,38.61
2026-04-07 18:30:00,BHARTIARTL,11587604,59.0
2026-04-06 18:30:00,BHARTIARTL,10057628,55.39
2026-04-05 18:30:00,BHARTIARTL,8183498,62.97
2026-04-01 18:30:00,BHARTIARTL,10857093,54.03
2026-03-31 18:30:00,BHARTIARTL,10694662,65.63
2026-03-29 18:30:00,BHARTIARTL,14240129,49.47
2026-03-26 18:30:00,BHARTIARTL,24490425,73.07
2026-03-24 18:30:00,BHARTIARTL,12473682,62.05
2026-04-23 18:30:00,SBILIFE,5283235,69.37
2026-04-22 18:30:00,SBILIFE,4199895,50.99
2026-04-21 18:30:00,SBILIFE,4044590,67.81
2026-04-20 18:30:00,SBILIFE,5153618,51.96
2026-04-19 18:30:00,SBILIFE,1033871,62.83
2026-04-16 18:30:00,SBILIFE,533713,62.63
2026-04-15 18:30:00,SBILIFE,642257,52.56
2026-04-14 18:30:00,SBILIFE,1341053,62.76
2026-04-12 18:30:00,SBILIFE,638729,53.76
2026-04-09 18:30:00,SBILIFE,763543,56.21
2026-04-08 18:30:00,SBILIFE,1330082,53.85
2026-04-07 18:30:00,SBILIFE,1104494,57.3
2026-04-06 18:30:00,SBILIFE,974742,64.08
2026-04-05 18:30:00,SBILIFE,1721071,61.57
2026-04-01 18:30:00,SBILIFE,1494738,63.17
2026-03-31 18:30:00,SBILIFE,1132054,59.92
2026-03-29 18:30:00,SBILIFE,2274502,55.79
2026-03-26 18:30:00,SBILIFE,1156884,66.58
2026-03-24 18:30:00,SBILIFE,1167758,69.41
2026-04-23 18:30:00,SHRIRAMFIN,9263466,33.97
2026-04-22 18:30:00,SHRIRAMFIN,4658783,50.22
2026-04-21 18:30:00,SHRIRAMFIN,4404420,48.3
2026-04-20 18:30:00,SHRIRAMFIN,5699181,60.54
2026-04-19 18:30:00,SHRIRAMFIN,4670588,56.49
2026-04-16 18:30:00,SHRIRAMFIN,4345572,50.68
2026-04-15 18:30:00,SHRIRAMFIN,5716035,53.58
2026-04-14 18:30:00,SHRIRAMFIN,7869459,59.0
2026-04-12 18:30:00,SHRIRAMFIN,8242484,48.14
2026-04-09 18:30:00,SHRIRAMFIN,8048521,47.8
2026-04-08 18:30:00,SHRIRAMFIN,7668209,45.28
2026-04-07 18:30:00,SHRIRAMFIN,18256527,46.84
2026-04-06 18:30:00,SHRIRAMFIN,5503677,48.49
2026-04-05 18:30:00,SHRIRAMFIN,5898399,37.93
2026-04-01 18:30:00,SHRIRAMFIN,7230236,45.9
2026-03-31 18:30:00,SHRIRAMFIN,11752172,36.07
2026-03-29 18:30:00,SHRIRAMFIN,10949179,50.36
2026-03-26 18:30:00,SHRIRAMFIN,12238678,51.79
2026-03-24 18:30:00,SHRIRAMFIN,14265748,58.37
2026-04-23 18:30:00,LT,2162213,61.03
2026-04-22 18:30:00,LT,2229134,55.81
2026-04-21 18:30:00,LT,2178082,61.59
2026-04-20 18:30:00,LT,2426718,67.19
2026-04-19 18:30:00,LT,3545024,60.71
2026-04-16 18:30:00,LT,2796673,61.33
2026-04-15 18:30:00,LT,5092608,57.79
2026-04-14 18:30:00,LT,4562142,59.59
2026-04-12 18:30:00,LT,4897563,46.75
2026-04-09 18:30:00,LT,2822017,53.05
2026-04-08 18:30:00,LT,4415151,48.94
2026-04-07 18:30:00,LT,7368477,56.3
2026-04-06 18:30:00,LT,3083714,54.35
2026-04-05 18:30:00,LT,3353246,51.39
2026-04-01 18:30:00,LT,4121638,48.66
2026-03-31 18:30:00,LT,4099786,51.47
2026-03-29 18:30:00,LT,3549203,57.18
2026-03-26 18:30:00,LT,3991388,60.68
2026-03-24 18:30:00,LT,5090205,50.79
2026-04-23 18:30:00,ETERNAL,33365767,48.88
2026-04-22 18:30:00,ETERNAL,33833959,50.79
2026-04-21 18:30:00,ETERNAL,45717764,59.13
2026-04-20 18:30:00,ETERNAL,29052896,49.62
2026-04-19 18:30:00,ETERNAL,39283935,52.03
2026-04-16 18:30:00,ETERNAL,35893335,48.21
2026-04-15 18:30:00,ETERNAL,48279727,42.25
2026-04-14 18:30:00,ETERNAL,56072733,46.63
2026-04-12 18:30:00,ETERNAL,44343479,49.81
2026-04-09 18:30:00,ETERNAL,40180860,49.81
2026-04-08 18:30:00,ETERNAL,38062318,46.62
2026-04-07 18:30:00,ETERNAL,61801744,52.57
2026-04-06 18:30:00,ETERNAL,40364387,46.78
2026-04-05 18:30:00,ETERNAL,31590365,47.8
2026-04-01 18:30:00,ETERNAL,66556155,42.39
2026-03-31 18:30:00,ETERNAL,34530655,47.88
2026-03-29 18:30:00,ETERNAL,49774525,53.52
2026-03-26 18:30:00,ETERNAL,38767229,37.52
2026-03-24 18:30:00,ETERNAL,64768357,54.78
2026-04-23 18:30:00,JIOFIN,32701729,32.54
2026-04-22 18:30:00,JIOFIN,74432271,33.02
2026-04-21 18:30:00,JIOFIN,40251825,47.84
2026-04-20 18:30:00,JIOFIN,46344616,62.68
2026-04-19 18:30:00,JIOFIN,38415130,41.84
2026-04-16 18:30:00,JIOFIN,51452527,62.37
2026-04-15 18:30:00,JIOFIN,26180404,46.47
2026-04-14 18:30:00,JIOFIN,20476591,56.05
2026-04-12 18:30:00,JIOFIN,15386126,41.01
2026-04-09 18:30:00,JIOFIN,12039959,42.35
2026-04-08 18:30:00,JIOFIN,21124622,49.33
2026-04-07 18:30:00,JIOFIN,19911975,41.41
2026-04-06 18:30:00,JIOFIN,13783445,41.9
2026-04-05 18:30:00,JIOFIN,16036376,33.24
2026-04-01 18:30:00,JIOFIN,18541635,36.46
2026-03-31 18:30:00,JIOFIN,21603793,43.81
2026-03-29 18:30:00,JIOFIN,25943393,49.01
2026-03-29 18:30:00,JIOFIN,2675853,
2026-03-26 18:30:00,JIOFIN,19784233,56.45
2026-03-24 18:30:00,JIOFIN,15684548,48.76
2026-04-23 18:30:00,WIPRO,39363394,54.35
2026-04-22 18:30:00,WIPRO,20307250,58.58
2026-04-21 18:30:00,WIPRO,21790433,51.31
2026-04-20 18:30:00,WIPRO,21530723,56.11
2026-04-19 18:30:00,WIPRO,27927164,57.73
2026-04-16 18:30:00,WIPRO,80542603,48.28
2026-04-15 18:30:00,WIPRO,36305074,47.29
2026-04-14 18:30:00,WIPRO,27890080,57.64
2026-04-12 18:30:00,WIPRO,21930624,51.64
2026-04-09 18:30:00,WIPRO,51219565,37.7
2026-04-08 18:30:00,WIPRO,14540807,49.08
2026-04-07 18:30:00,WIPRO,22084158,37.49
2026-04-06 18:30:00,WIPRO,24771466,35.07
2026-04-05 18:30:00,WIPRO,23282287,33.08
2026-04-01 18:30:00,WIPRO,16623045,45.95
2026-03-31 18:30:00,WIPRO,11769673,33.57
2026-03-29 18:30:00,WIPRO,27946986,52.15
2026-03-26 18:30:00,WIPRO,26269256,52.42
2026-03-24 18:30:00,WIPRO,13862888,50.38
2026-04-23 18:30:00,COALINDIA,16441909,43.49
2026-04-22 18:30:00,COALINDIA,8989280,57.52
2026-04-21 18:30:00,COALINDIA,6991939,51.62
2026-04-20 18:30:00,COALINDIA,5336558,58.16
2026-04-19 18:30:00,COALINDIA,8090840,52.8
2026-04-16 18:30:00,COALINDIA,10733309,60.5
2026-04-15 18:30:00,COALINDIA,11776638,69.25
2026-04-14 18:30:00,COALINDIA,10149319,57.58
2026-04-12 18:30:00,COALINDIA,18702296,35.84
2026-04-09 18:30:00,COALINDIA,29605732,42.53
2026-04-08 18:30:00,COALINDIA,9468415,41.4
2026-04-07 18:30:00,COALINDIA,20653569,53.7
2026-04-06 18:30:00,COALINDIA,11316785,55.79
2026-04-05 18:30:00,COALINDIA,12403745,50.38
2026-04-01 18:30:00,COALINDIA,6701003,38.57
2026-03-31 18:30:00,COALINDIA,14960312,47.46
2026-03-29 18:30:00,COALINDIA,19114688,44.0
2026-03-26 18:30:00,COALINDIA,17184280,56.44
2026-03-24 18:30:00,COALINDIA,8630612,48.43
2026-04-23 18:30:00,DRREDDY,5638719,37.82
2026-04-22 18:30:00,DRREDDY,16407707,21.14
2026-04-21 18:30:00,DRREDDY,1573272,60.98
2026-04-20 18:30:00,DRREDDY,1230733,53.75
2026-04-19 18:30:00,DRREDDY,1605279,64.01
2026-04-16 18:30:00,DRREDDY,2564061,68.56
2026-04-15 18:30:00,DRREDDY,2014236,51.08
2026-04-14 18:30:00,DRREDDY,4693413,45.02
2026-04-12 18:30:00,DRREDDY,1463269,51.56
2026-04-09 18:30:00,DRREDDY,1931448,64.76
2026-04-08 18:30:00,DRREDDY,2746602,62.19
2026-04-07 18:30:00,DRREDDY,2063229,52.56
2026-04-06 18:30:00,DRREDDY,2330512,39.59
2026-04-05 18:30:00,DRREDDY,1099471,45.26
2026-04-01 18:30:00,DRREDDY,3560727,58.26
